id,name,html_http,html_https,html_external-js,html_iframes,html_XMLHttpRequests,html_scriptTags,html_POST,html_GET,html_objectTags,html_bodyTags,html_imgTags,html_fromCharCode,html_formTags,html_document.write,html_document.writeIn,html_innerHTML,html_createElement('script'),html_tabs.executeScript(),html_appendChild(),html_%u,html_\x,html_\,html_%,html_!,html_href=javascript,html_ClickJack,html_VBScript,html_CoinHive,js_http,js_https,js_iframes,js_XMLHttpRequests,js_external-js,js_POST,js_GET,js_document.write,js_document.writeIn,js_innerHTML,js_fromCharCode,js_createElement('script'),js_keywords,js_tabs.executeScript(),js_appendChild,js_%u,js_\x,js_\,js_!,js_ClickJack,js_CoinHive,css_background-image,css_behavior,css_@import,permission_<all_urls>,permission_http://*/*,permission_https://*/*,permission_*://*/*,permission_webRequest,permission_webRequestBlocking,permission_tabs,permission_storage,permission_history,permission_cookies,permission_notifications,permission_background,permission_unlimitedStorage,permission_contextMenus,permission_management,permission_activeTab,permission_sessions,permission_identity,permission_webNavigation,permission_downloads,permission_debugger,permission_alarms,permission_scripting,permission_search,permission_fileSystem,permission_fileSystem.write,permission_desktopCapture,isMalicious
540,extension_1_6_4_0,0,0.009345794,0,0,0,0.001890359,0,0,0,0.020833333,0.003262643,0,0,0,0,0,0,0,0,0,0,0,0.00032407,0.000272331,0,0,0,0,0,0.000805639,0,0,0,0,0,0,0,0.003527337,0,0,2.24E-05,0,0.00049554,0,0,5.70E-06,0.0001778,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
541,extension_3_6_0_0,0,0.018691589,0,0,0,0.007561437,0,0,0,0.083333333,0.009787928,0,0,0,0,0,0,0,0,0,0,0,0,0.004765795,0,0,0,0,0.000395648,0.00020141,0,0,0,0,0,0,0,0.005291005,0,0,0.000164395,0.285714286,0,0,0,4.28E-06,0.000488949,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
542,extension_3_0_28_0,0,0,0,0,0,0.005671078,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000408497,0,0,0,0,0.034817013,0.017119839,0,0.005,0.069672131,0.002155172,0.005471956,0,0,0.051146384,0.052264808,0.00174216,0.021612289,0,0.028741328,0.017482517,6.95E-05,0.001383212,0.098523153,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543,extension_23_0_6_0,0.012,0.130841121,0,0.2,0,0.079395085,0,0,0,0.125,0.019575856,0,0,0,0,0,0,0,0,0,0,0,0.005914283,0.008986928,0,0,0,0,0.057962413,0.060221551,0,0.0025,0.020491803,0.009698276,0.005471956,0,0,0.091710758,0.018583043,0.010452962,0.018945826,0.028571429,0.058969277,0,8.10E-05,0.001418374,0.018896754,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
544,extension_2_5_33_0,0,0.021806854,0,0,0,0.018903592,0,0,0,0.041666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000272331,0,0,0,0,0.005341246,0.007854985,0,0.005,0,0.002155172,0.013679891,0,0,0.026455026,0.015098722,0.00174216,0.00497229,0,0.014370664,0,0.000162069,0.003179344,0.019235684,0,0,0.008439836,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
545,extension_2_0_4_0,0,0.028037383,0,0,0,0.064272212,0,0,0,0.145833333,0.008156607,0,0,0,0,0,0,0,0,0,0,0,0.002187475,0.000544662,0,0,0,0,0.012462908,0.031621349,0.020408163,0.19,0,0.137931034,0.33378933,0,0,0.64021164,0.010452962,0.041811847,0.021607985,0,0.17789891,0,0.000202586,0.002800636,0.036421118,0,0,0.003375934,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
546,extension_40_1_9_0,0.022,0.214953271,0,0.3,0,0.139886578,0,0,0,0.416666667,0.199021207,0,0.24,0,0,0,0,0,0,0,0,0,0.003321721,0.044662309,0,0,0,0,0.033036597,0.037462236,0,0.07,0.012295082,0.007543103,0.075239398,0,0,0.02292769,0.018583043,0.008710801,0.022064159,0.285714286,0.017343905,0.003496503,0.000150493,0.000456636,0.032298392,0,0,0.069447794,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
547,extension_0_4_5_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548,extension_0_1_3_0,0.054,0.003115265,0,0,0,0.052930057,0,0,0,0.125,0.029363785,0,0,0,0,0,0,0,0,0,0,0,0.000729158,0.00122549,0,0,0,0,0.004352127,0.001812689,0.040816327,0.015,0,0.003232759,0.006839945,0,0,0.017636684,0.00232288,0.00174216,0.002922092,0.057142857,0.010406343,0,4.05E-05,0.000172486,0.005672916,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
549,extension_37_0_0_0,0.01,0.015576324,0.02173913,0,0,0.011342155,0,0,0,0.020833333,0,0,0.053333333,0,0,0,0,0,0,0,0,0,0,0.000680828,0,0,0,0,0.021562809,0.002819738,0.020408163,0.005,0.020491803,0.006465517,0.004103967,0,0,0.017636684,0.168408827,0.00174216,0.008530442,0,0.007928642,0,4.63E-05,0.00141885,0.008801076,0,0,0.042681456,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,extension_3_4_1_7,0,0,0,0,0,0.003780718,0,0,0,0.020833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000136166,0,0,0,0,0.001384768,0.003021148,0,0.0025,0,0.001077586,0.001367989,0,0,0.054673721,0,0.008710801,0.005166809,0,0.015857284,0,0.000214163,0.000794005,0.014651791,0,0,0.008439836,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551,extension_1_1_3_8,0,0,0,0,0,0.015122873,0,0,0,0.041666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000816993,0,0,0,0,0.000395648,0.004833837,0,0,0.004098361,0,0,0,0,0.029982363,0.00116144,0,0.00146578,0,0.009910803,0,4.05E-05,9.46E-05,0.001511296,0,0,0.000241138,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552,extension_6_1_0_0,0,0.018691589,0,0,0,0.015122873,0,0,0,0.0625,0.009787928,0,0,0,0,0,0,0,0,0,0,0,8.10E-05,0.002995643,0,0,0,0,0.012462908,0.029204431,0.12244898,0.1,0.028688525,0.021551724,0.036935705,0,0,0.091710758,0.049941928,0.013937282,0.018000773,0,0.026263627,0,0.00044569,0.00134805,0.056740268,0,0,0.003858211,0.015625,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553,DarkThemeSuit-Vir-Extension,0,0.003115265,0,0,0,0.001890359,0,0,0,0.020833333,0.001631321,0,0,0,0,0,0,0,0,0,0,0,0,0.000136166,0,0,0,0,0.004549951,0.012487412,0,0.0075,0.012295082,0.001077586,0.006839945,0,0,0.038800705,0.00232288,0,0.00265183,0.028571429,0.009910803,0,7.52E-05,0.000261817,0.003856027,0,0,0.058837714,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
554,SearchManager-Vir-Extension,0,0,0,0,0,0.009451796,0,0,0,0.041666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000136166,0,0,0,0,0.006330366,0.006445116,0,0.01,0.008196721,0.003232759,0.004103967,0.013513514,0,0.042328042,0.023228804,0.012195122,0.011714188,0.171428571,0.012884044,0,9.84E-05,0.000860053,0.030564847,0,0,0,0,0.166666667,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
555,extension_2_0_3_0,0,0.00623053,0,0,0,0.013232514,0,0,0,0.041666667,0.001631321,0,0,0,0,0,0,0,0,0,0,0,0.000162035,0.00122549,0,0,0,0,0.000395648,0.003021148,0,0.005,0.008196721,0.001077586,0.005471956,0,0,0.035273369,0.00232288,0.00174216,0.002967709,0.057142857,0.03419227,0,6.95E-05,0.000210024,0.006506351,0,0,0.005063902,0.015625,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
556,extension_1_6_0_1,0,0.009345794,0.02173913,0,0,0.02268431,0,0,0,0.0625,0.003262643,0,0,0,0,0,0,0,0,0,0,0,8.10E-05,0.000816993,0,0,0,0,0,0.00040282,0,0.0025,0,0,0,0,0,0,0.00232288,0.010452962,0.000547408,0,0.004955401,0,0,7.13E-06,0.000511174,0,0,0.005546178,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557,BeautyIFrame-Vir-Extension,0.89,0.003115265,0.260869565,0,0,0.04536862,0,0,0,0.020833333,0.019575856,0,0.053333333,0,0,0,0,0,0,0,0,0.010657194,0.000729158,0.006672113,0,0,0,0,0.000395648,0.00060423,0,0,0.004098361,0,0,0.013513514,0,0,0.00232288,0.003484321,1.20E-05,0,0.00049554,0,0,5.70E-06,4.44E-05,0,0,0.000241138,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
558,extension_1_10_1_0,0,0,0,0,0,0.04536862,0,0,0,0.083333333,0.001631321,0,0.12,0,0,0,0,0,0,0,0,0,0,0.000544662,0,0,0,0,0,0.00040282,0,0,0,0,0,0,0,0.007054674,0,0,0.000389899,0,0.004459861,0,0,2.38E-06,0.000316705,0,0,0.000241138,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559,extension_2_4_2_0,0,0.043613707,0,0,0,0.039697543,0,0,0,0.208333333,0.07177814,0,0.013333333,0,0,0,0,0,0,0,0,0,0,0.010076253,0,0,0,0,0.022749753,0.009667674,0.020408163,0.005,0,0.007543103,0.006839945,0,0,0.021164021,0.005807201,0.010452962,0.00602407,0,0.023785927,0.006993007,0.000231527,0.013075178,0.040666081,0,0,0.000964553,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
560,extension_1_8_7_0,0,0.003115265,0,0,0,0.005671078,0,0,0,0.020833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000136166,0,0,0,0,0.00751731,0.005639476,0,0,0.020491803,0,0,0,0,0.012345679,0.004645761,0.003484321,0.007946024,0,0.014866204,0,4.05E-05,0.000332617,0.028364578,0,0,0.003134796,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
561,Download28-Vir-Extension,0.096,0.037383178,0.130434783,0.1,0,0.030245747,0,0,0,0.020833333,0.01141925,0,0.013333333,0,0,0,0,0,0,0,0,0,0.001134246,0.00245098,0,0.1,0,0,0.002373887,0.001409869,0,0,0.008196721,0,0,0,0,0,0,0.00174216,6.02E-06,0,0.00049554,0,0.000573029,5.13E-05,1.67E-05,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
562,extension_14_1062_0_0,0,0,0,0,0,0.001890359,0,0,0,0.020833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000408497,0,0,0,0,0.029475767,0.07734139,0,0.005,0.028688525,0.017241379,0.009575923,0,0,0.107583774,0.076655052,0.015679443,0.063650816,0.457142857,0.054509415,0,0.000277832,0.002329745,0.135616575,0,0,0.108512177,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
563,extension_1_4_2_1,0.004,0.137071651,0,0,0,0.060491493,0,0,0,0.354166667,0.021207178,0,0.066666667,0,0,0,0,0,0,0,0,0,0.000162035,0.00708061,0,0,0,0,0.002176063,0.00020141,0,0.01,0,0.001077586,0.006839945,0,0,0.017636684,0.005807201,0.00174216,0.005392313,0,0.018830525,0,8.68E-05,0.000278448,0.010490171,0,0,0.006510731,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
564,extension_1_23_3_0,0,0.068535826,0,0,0,0.056710775,0,0,0,0.0625,0.022838499,0,0.013333333,0,0,0,0,0,0,0,0,0,0.000162035,0.000816993,0,0,0,0,0.001780415,0.012890232,0.081632653,0.0025,0,0.007543103,0.002735978,0,0,0.003527337,0,0.003484321,0.001204126,0,0.007433102,0,0,6.27E-05,0.005183967,0,0,0.001205691,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565,extension_1_2_5_0,0.004,0.043613707,0,0,0,0.005671078,0,0,0,0.020833333,0,0,0,0,0,0.071428571,0,0,0.047619048,0,0,0,0,0.002314815,0,0,0,0,0.000791296,0.001611279,0,0.005,0,0.001077586,0.005471956,0,0,0.038800705,0.004645761,0.00174216,0.001879779,0.142857143,0.015361744,0,7.52E-05,0.000175337,0.004878374,0,0,0,0.015625,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
566,extension_4_0_2_0,0.008,0.009345794,0,0,0,0.003780718,0,0,0,0.020833333,0.008156607,0,0.013333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000805639,0,0,0,0.001077586,0,0,0,0.001763668,0,0,0.000266818,0,0.00099108,0,0,5.23E-06,7.22E-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567,extension_1_8_2_0,0,0.00623053,0,0,0,0.02268431,0,0,0,0.041666667,0.001631321,0,0,0,0,0,0,0,0,0,0,0,0,0.000816993,0,0,0,0,0.003363007,0.002215509,0,0.005,0.004098361,0,0,0,0,0.026455026,0.00116144,0.00174216,0.002122497,0.057142857,0.004459861,0,1.16E-05,0.000153479,0.00197802,0,0,0.000964553,0,0.041666667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
568,extension_3_50_0_0,0,0.015576324,0,0,0,0.003780718,0,0,0,0.020833333,0.027732463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0,0.001077586,0.005471956,0,0,0.015873016,0.00232288,0.00174216,0.000859844,0,0.008424182,0,7.52E-05,0.000119742,0.003883808,0,0,0,0,0.125,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
569,extension_8_1_2_0,0.052,0.08411215,0.043478261,0,0,0.196597353,0,0,0,0.4375,0.050570962,0,0,0,0,0.142857143,0.5,0,0,0,0,0,0.001377299,0.023148148,0,0,0,0,0.020969337,0.028398792,0.285714286,0.0975,0,0.038793103,0.067031464,0.040540541,0,0.185185185,0.091753775,0.027874564,0.046694938,0.028571429,0.114469772,0.024475524,0.002598891,0.01543866,0.058973875,0,0,0.008439836,0,0.708333333,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
570,extension_1_0_14_0,0.004,0.018691589,0,0,0,0.026465028,0,0,0.029411765,0.041666667,0.024469821,0,0,0,0,0,0,0,0,0,0,0,0,0.00245098,0,0,0,0,0.000395648,0.001812689,0,0,0.004098361,0.001077586,0,0,0,0.031746032,0,0.00174216,0.002446983,0,0.028741328,0,0,0.000108813,0.00510618,0,0,0,0,0.083333333,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
571,extension_5_1_5_0,0.002,0.018691589,0,0,0,0.018903592,0,0,0,0.145833333,0,0,0,0,0,0,0,0,0,0,0,0,0.001296281,0.002859477,0,0,0,0,0.008506429,0.027593152,0.102040816,0.0525,0,0.007543103,0.030095759,0,0,0.183421517,0.082462253,0.008710801,0.055635936,0.028571429,0.130327056,0,0.001782758,0.004492231,0.150673971,0,0,0.006751869,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
572,extension_2_2_5_0,0.038,0.015576324,0,0.2,0,0.018903592,0,0,0,0.0625,0.009787928,0,0,0,0,0,0,0,0,0,0,0,0.000162035,0.001089325,0,0,0,0,0.001780415,0.008862034,0,0.0025,0.004098361,0,0.001367989,0,0,0,0,0.00174216,0.000549129,0.085714286,0.013379584,0,0,1.38E-05,0.000150018,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573,extension_6_38_0_0,0,0.012461059,0,0,0,0.003780718,0,0,0,0.041666667,0.001631321,0,0,0,0,0,0,0,0,0,0,0,0.000162035,0.000272331,0,0,0,0,0.001780415,0.007452165,0,0.0025,0.016393443,0,0,0,0,0.001763668,0,0.00174216,0.000419163,0.028571429,0.00099108,0,0,4.85E-05,0.000638967,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
574,extension_1_11_0_0,0.01,0.015576324,0,0,0,0.034026465,0,0,0,0.0625,0.009787928,0,0.013333333,0,0,0,0,0,0,0,0,0,8.10E-05,0.005174292,0,0,0,0,0.000791296,0.00020141,0,0,0.004098361,0,0,0,0,0.008818342,0.005807201,0.003484321,0.001014771,0,0.005946482,0,0.000115764,0.000108338,0.003211504,0,0,0.001446829,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
575,extension_1_0_5_0,0,0,0,0,0,0.001890359,0,0,0,0.020833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000136166,0,0,0,0,0,0.000805639,0.020408163,0.005,0,0.001077586,0.005471956,0,0,0.038800705,0.00232288,0.00174216,0.000907182,0,0.015857284,0,3.47E-05,0.000709425,0.004089389,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
576,extension_9_7_7_8,0,0.043613707,0,0,0,0.018903592,0,0,0,0.270833333,0.001631321,0,0,0,0,0,0,0,0,0,0,0,0.000891193,0.003948802,0,0,0,0,0.002373887,0.010674723,0,0.0375,0.008196721,0.003232759,0.004103967,0,0,0.02292769,0.003484321,0,0.000667907,0,0.005946482,0,5.79E-06,2.66E-05,0.002767005,0,0,0.01181577,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577,extension_3_0_42_0,0,0,0,0,0,0.034026465,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054599407,0.018932528,0.244897959,0.06,0.040983607,0.003232759,0.009575923,0.013513514,0,0.201058201,0.06504065,0.010452962,0.038843592,0.057142857,0.130327056,0.027972028,0.00250628,0.006512168,0.055517897,0,0,0.069688932,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
578,extension_2_6_4_2101,0.046,0.043613707,0,0,0,0.020793951,0,0,0,0.041666667,0.001631321,0,0.026666667,0,0,0,0,0,0,0,0,0,0.000729158,0.004357298,0,0,0,0,0.001186944,0.001007049,0,0.005,0,0,0,0,0,0.021164021,0.00232288,0,0.001644806,0.057142857,0.006442022,0,0,1.76E-05,0.001828001,0,0,0.000964553,0,0.708333333,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
579,extension_2_0_50_0,0.032,0.015576324,0,0,0,0.007561437,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001089325,0,0,0,0,0,0.00060423,0,0,0.008196721,0.001077586,0.001367989,0,0,0.012345679,0,0,0.000132548,0,0.00148662,0,0,0,0.00042783,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
580,extension_2022_2_9_0,0.05,0.009345794,0.02173913,0,0,0.098298677,0,0,0,0.125,0.122349103,0,0,0,0,0,0,0,0,0.5,0,0.001776199,0.005428178,0.000816993,0,0,0,0,0.006132542,0.003423968,0.020408163,0.015,0,0.001077586,0.006839945,0.013513514,0,0.021164021,0.054587689,0.008710801,0.011356995,0.085714286,0.017839445,1,0.00104766,0.004401475,0.020469168,0,0,0.004340487,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
581,extension_2_8_42_0,0,0.009345794,0,0,0,0.039697543,0,0,0,0.229166667,0.016313214,0,0.026666667,0,0,0,0,0,0,0,0,0,0.00032407,0.001633987,0,0,0,0,0.001186944,0.141591138,0,0.095,0.12704918,0.03987069,0.128590971,0,0,0.227513228,0.044134727,0.034843206,0.015929057,0,0.151139742,0.003496503,0.000833497,0.002818692,0.058751625,0,0,0.016638534,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
582,extension_9_4_5_0,0,0,0,0,0,0.032136106,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000408497,0,0,0,0,0.003363007,0.003021148,0,0.005,0,0.001077586,0.005471956,0,0,0.0335097,0.005807201,0.00174216,0.006862397,0,0.014866204,0,7.52E-05,0.000205272,0.010884664,0,0,0.085362913,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583,extension_0_6_2_0,0,0,0,0,0,0.001890359,0,0,0,0.020833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000136166,0,0,0,0,0.001384768,0,0,0.0025,0,0,0.001367989,0,0,0.007054674,0,0.00174216,0.000543965,0,0.003468781,0,0,2.57E-05,0.002633655,0,0,0.003375934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
584,extension_1_0_8_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00060423,0,0,0,0,0,0,0,0.003527337,0,0,4.39E-05,0,0.00049554,0,0,9.50E-07,0.000211137,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
585,extension_0_5_4_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006132542,0.001409869,0,0,0.008196721,0,0,0,0,0.021164021,0.026713124,0.010452962,0.003496181,0.028571429,0.005946482,0.003496503,4.05E-05,0.000594434,0.008862194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
586,extension_4_2_0_0,0.002,0.585669782,0,0,0,0.007561437,0,0,0,0.020833333,0.001631321,0,0.026666667,0,0,0,0,0,0,0,0,0.001776199,8.10E-05,0.000136166,0,0,0,0,0.008308605,0.003021148,0.020408163,0.015,0.004098361,0.001077586,0.005471956,0,0,0.051146384,0.009291521,0.00174216,0.009807727,0,0.008919722,0,6.37E-05,0.000264668,0.011734768,0,0,0.00530504,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,extension_1_9_0_0,0.002,0.003115265,0,0,0,0.005671078,0,0,0,0.020833333,0.003262643,0,0,0,0,0,0,0,0,0,0,0,0,0.000408497,0,0,0,0,0.000197824,0.001007049,0,0,0,0,0.001367989,0,0,0.014109347,0.00116144,0,3.61E-05,0,0.009415263,0,5.79E-06,1.43E-05,3.33E-05,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588,extension_0_11_0_1,0,0,0,0,0,0.001890359,0,0,0,0.020833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000136166,0,0,0,0,0.001978239,0.003021148,0,0,0,0,0,0,0,0.007054674,0.026713124,0,0.001418441,0,0.017839445,0,0.000816133,0.001444033,0.003633777,0,0,0.001687967,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589,extension_3_1_1_0,0,0.015576324,0,0,0,0.005671078,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001089325,0,0,0,0,0.001978239,0.006243706,0,0,0.004098361,0.001077586,0,0,0,0.075837743,0.00232288,0,0.000875336,0,0.014370664,0,0,0.00016916,0.000883441,0,0,0.020737883,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,extension_4_3_2_1,0.002,0,0,0,0,0.013232514,0,0,0.029411765,0.083333333,0.004893964,0,0,0,0,0,0,0,0,0,0,0,0.001377299,0.005038126,0,0,0,0,0.000395648,0.001812689,0,0.0075,0,0.002155172,0.005471956,0,0,0.070546737,0.00232288,0.00174216,0.002053641,0.171428571,0.058473736,0,6.95E-05,0.000163933,0.008745513,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
591,extension_10_5_0_0,0,0.00623053,0,0,0,0.007561437,0,0,0,0.0625,0.001631321,0,0,0,0,0,0,0,0,0,0,0,8.10E-05,0.000544662,0,0,0,0,0.978635015,0.004632427,0.020408163,0.03,0.012295082,0.03125,0.05745554,0.027027027,0,0,0.081300813,0.029616725,1,0,0.023290387,0.003496503,1,0.583968236,0.863950038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
592,extension_1_0_13_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001186944,0.001812689,0,0,0,0.002155172,0,0,0,0.005291005,0,0,0.000309854,0,0.002477701,0,0,9.03E-06,0.001044572,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
593,extension_2_6_20_0,0.008,0.056074766,0.02173913,0,0,0.026465028,0,0,0,0.083333333,0.042414356,0,0.013333333,0,0,0,0,0,0,0,0,0,0.000567123,0.001497821,0,0,0,0,0.003560831,0.004632427,0,0,0,0,0,0,0,0.054673721,0,0,0.000664464,0.028571429,0.003964321,0,0,2.38E-06,0.000644523,0,0,0.000241138,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594,extension_3_1_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001384768,0.013695871,0.020408163,0.005,0,0.010775862,0.004103967,0,0,0.021164021,0.004645761,0,0.009849041,0.028571429,0.00049554,0,0,0.002873337,0.014896265,0,0,0.003375934,0.046875,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
